customer_id,predicted_probability,predicted_band,predicted_score,behavioral_risk_score,composite_score,hard_alert,iforest_anomaly_score,top_shap_driver_1,top_shap_driver_2,top_shap_driver_3,actual_label
C100871,0.375,ML Tier 3,3.3077,3,12,True,0.450731,log_total_outflow,log_annual_income,log_pix_outflow,1
C102396,0.375,ML Tier 3,3.1667,4,12,False,0.389183,log_annual_income,mean_tx_amount,std_tx_amount,-1
C101279,0.375,ML Tier 3,3.2974,3,9,False,0.392863,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100241,0.375,ML Tier 3,3.2208,3,10,False,0.414557,log_annual_income,log_total_outflow,age,-1
C101717,0.375,ML Tier 3,3.3329,4,12,False,0.432876,log_total_outflow,log_annual_income,log_pix_outflow,-1
C100808,0.375,ML Tier 3,3.2384,3,15,False,0.473277,log_annual_income,log_total_outflow,max_tx_amount,1
C101532,0.375,ML Tier 3,3.2917,3,15,False,0.417608,log_total_outflow,log_annual_income,tx_count,1
C101118,0.375,ML Tier 3,3.1975,3,9,False,0.435824,log_total_outflow,log_annual_income,mean_tx_amount,-1
C101150,0.375,ML Tier 3,3.165,3,9,False,0.420023,log_annual_income,log_total_outflow,count_c2c_tx,-1
C101716,0.375,ML Tier 3,3.3089,3,9,False,0.42278,log_annual_income,log_total_outflow,count_wire_sent,-1
C100637,0.375,ML Tier 3,3.2377,3,9,False,0.40773,log_annual_income,log_total_outflow,log_card_outflow,-1
C102069,0.375,ML Tier 3,3.1732,3,12,False,0.442965,log_annual_income,log_total_outflow,count_wire_sent,-1
C101353,0.375,ML Tier 3,3.2009,3,9,False,0.414458,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C101365,0.375,ML Tier 3,3.2837,3,14,False,0.436973,log_annual_income,log_total_outflow,mean_tx_amount,1
C100811,0.375,ML Tier 3,3.2883,4,11,False,0.436966,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102080,0.375,ML Tier 3,3.3123,3,14,False,0.377731,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C102067,0.375,ML Tier 3,3.2119,3,13,False,0.397503,log_annual_income,log_total_outflow,max_tx_amount,1
C100611,0.375,ML Tier 3,3.1832,4,17,False,0.425184,log_total_outflow,log_annual_income,log_pix_outflow,1
C100636,0.375,ML Tier 3,3.2697,3,14,False,0.495699,log_annual_income,log_total_outflow,std_tx_amount,1
C101110,0.375,ML Tier 3,3.3437,3,12,False,0.451525,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100994,0.375,ML Tier 3,3.2843,3,16,False,0.463427,log_annual_income,log_card_outflow,mean_tx_amount,1
C101061,0.375,ML Tier 3,3.2829,4,15,False,0.420314,log_annual_income,log_total_outflow,std_tx_amount,1
C101063,0.375,ML Tier 3,3.2654,3,9,False,0.402785,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101065,0.375,ML Tier 3,3.1765,3,15,False,0.510223,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C101076,0.375,ML Tier 3,3.3035,3,10,False,0.432781,log_annual_income,log_total_outflow,max_tx_amount,-1
C100889,0.375,ML Tier 3,3.2704,4,11,False,0.494643,log_total_outflow,log_annual_income,fraction_night_activity,-1
C100378,0.375,ML Tier 3,3.1705,3,14,False,0.504985,log_annual_income,log_total_outflow,std_tx_amount,1
C102227,0.375,ML Tier 3,3.3309,6,15,False,0.383716,log_annual_income,log_total_outflow,log_card_outflow,1
C101887,0.375,ML Tier 3,3.1725,3,14,False,0.428287,log_annual_income,log_total_outflow,mean_tx_amount,1
C101630,0.375,ML Tier 3,3.1638,3,18,False,0.420931,log_annual_income,log_total_outflow,fraction_night_activity,1
C100366,0.375,ML Tier 3,3.2495,4,15,False,0.481813,log_annual_income,log_total_outflow,fraction_night_activity,1
C100847,0.375,ML Tier 3,3.2105,3,16,False,0.408797,log_annual_income,log_total_outflow,fraction_night_activity,1
C100607,0.375,ML Tier 3,3.3233,3,10,False,0.495842,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101098,0.375,ML Tier 3,3.2883,3,14,False,0.438566,log_total_outflow,log_annual_income,tx_count,1
C102261,0.375,ML Tier 3,3.3434,3,9,False,0.397534,log_annual_income,log_total_outflow,fraction_cross_border,-1
C102264,0.375,ML Tier 3,3.2844,4,10,False,0.527381,log_total_outflow,log_annual_income,mean_tx_amount,-1
C102219,0.375,ML Tier 3,3.1726,3,12,False,0.401777,log_annual_income,fraction_night_activity,mean_tx_amount,-1
C101612,0.375,ML Tier 3,3.3383,3,13,False,0.402176,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C101760,0.375,ML Tier 3,3.174,3,8,False,0.419371,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100558,0.375,ML Tier 3,3.2155,4,15,True,0.41652,log_annual_income,log_total_outflow,tx_count,1
C102329,0.375,ML Tier 3,3.2548,4,10,False,0.426585,log_annual_income,log_total_outflow,max_tx_amount,-1
C102332,0.375,ML Tier 3,3.3021,3,8,False,0.389114,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100919,0.375,ML Tier 3,3.1528,4,8,False,0.395417,log_annual_income,log_total_outflow,max_tx_amount,-1
C101296,0.375,ML Tier 3,3.3221,4,8,False,0.464877,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101571,0.375,ML Tier 3,3.2549,3,12,False,0.402559,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102193,0.375,ML Tier 3,3.2586,3,11,False,0.445135,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102202,0.375,ML Tier 3,3.307,3,9,False,0.41549,log_annual_income,fraction_weekend_activity,log_total_outflow,-1
C101534,0.375,ML Tier 3,3.2397,6,15,False,0.459248,log_annual_income,log_total_outflow,fraction_cross_border,1
C100585,0.375,ML Tier 3,3.1428,3,14,False,0.412251,log_annual_income,log_total_outflow,count_anon_events,1
C101070,0.375,ML Tier 3,3.2611,3,10,False,0.522378,log_total_outflow,log_annual_income,mean_tx_amount,-1
C102287,0.375,ML Tier 3,3.2621,3,12,False,0.420011,log_annual_income,fraction_night_activity,mean_tx_amount,-1
C100666,0.375,ML Tier 3,3.2315,3,11,False,0.414566,log_annual_income,log_total_outflow,std_tx_amount,-1
C101609,0.375,ML Tier 3,3.2917,4,11,False,0.451108,log_annual_income,log_total_outflow,max_tx_amount,-1
C101948,0.375,ML Tier 3,3.2592,3,9,False,0.414731,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100776,0.375,ML Tier 3,3.1422,4,13,False,0.507461,log_total_outflow,log_annual_income,iforest_anomaly_score,1
C100656,0.375,ML Tier 3,3.2367,4,13,False,0.424383,log_annual_income,log_total_outflow,fraction_night_activity,1
C101198,0.375,ML Tier 3,3.2086,4,15,False,0.397664,log_total_outflow,log_annual_income,log_pix_outflow,1
C102304,0.375,ML Tier 3,3.1685,3,14,False,0.446276,log_annual_income,log_total_outflow,fraction_night_activity,1
C102282,0.375,ML Tier 3,3.2066,3,14,False,0.406962,log_annual_income,log_total_outflow,mean_tx_amount,1
C101239,0.375,ML Tier 3,3.3042,3,9,False,0.482563,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101225,0.375,ML Tier 3,3.1961,4,17,False,0.44012,log_annual_income,log_total_outflow,fraction_night_activity,1
C102465,0.375,ML Tier 3,3.2448,3,13,False,0.468969,log_annual_income,log_total_outflow,fraction_high_mcc,1
C100054,0.375,ML Tier 3,3.2963,3,13,True,0.467309,log_annual_income,log_total_outflow,fraction_weekend_activity,1
C100043,0.375,ML Tier 3,3.2205,3,12,False,0.395916,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100638,0.375,ML Tier 3,3.1579,3,11,False,0.450207,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100121,0.375,ML Tier 3,3.2769,3,9,False,0.49206,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100692,0.375,ML Tier 3,3.2618,3,14,False,0.466594,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100739,0.375,ML Tier 3,3.1737,4,12,False,0.433824,log_total_outflow,log_annual_income,mean_merchant_chargeback,-1
C100755,0.375,ML Tier 3,3.3193,4,10,False,0.43627,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102022,0.375,ML Tier 3,3.1605,3,8,False,0.439686,log_annual_income,log_total_outflow,std_tx_amount,-1
C100451,0.375,ML Tier 3,3.3023,4,12,False,0.427691,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101819,0.375,ML Tier 3,3.2007,3,12,False,0.37373,log_annual_income,log_total_outflow,count_high_chargeback_merchants,-1
C101820,0.375,ML Tier 3,3.2819,3,9,False,0.423512,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100485,0.375,ML Tier 3,3.1574,3,8,False,0.472714,log_annual_income,log_card_outflow,log_pix_outflow,-1
C100680,0.375,ML Tier 3,3.2816,3,11,False,0.481944,log_total_outflow,log_annual_income,log_pix_outflow,-1
C100966,0.375,ML Tier 3,3.2235,3,8,False,0.457863,log_annual_income,fraction_night_activity,log_total_outflow,-1
C101797,0.375,ML Tier 3,3.2784,4,13,False,0.472887,log_annual_income,log_total_outflow,mean_tx_amount,1
C101775,0.375,ML Tier 3,3.3246,4,15,True,0.535154,fraction_weekend_activity,log_annual_income,age,1
C102176,0.375,ML Tier 3,3.1718,3,14,False,0.41842,log_annual_income,log_total_outflow,count_c2c_tx,1
C101769,0.375,ML Tier 3,3.2518,3,13,False,0.417345,log_annual_income,mean_tx_amount,max_tx_amount,1
C101426,0.375,ML Tier 3,3.2377,3,14,False,0.457545,log_annual_income,log_total_outflow,fraction_weekend_activity,1
C102458,0.375,ML Tier 3,3.2034,4,15,True,0.427451,log_annual_income,log_total_outflow,fraction_night_activity,1
C102453,0.375,ML Tier 3,3.2403,3,7,False,0.466927,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102459,0.375,ML Tier 3,3.2081,3,16,True,0.384038,log_total_outflow,log_annual_income,tx_count,1
C100047,0.375,ML Tier 3,3.2316,4,16,False,0.466588,log_annual_income,log_total_outflow,fraction_high_mcc,1
C102454,0.3371,ML Tier 3,3.0324,3,14,False,0.425051,log_total_outflow,log_annual_income,fraction_night_activity,1
C102436,0.3371,ML Tier 3,3.0215,4,9,False,0.445766,log_annual_income,log_total_outflow,age,-1
C100064,0.3371,ML Tier 3,3.0924,3,14,False,0.502358,log_annual_income,log_total_outflow,fraction_high_mcc,1
C101407,0.3371,ML Tier 3,3.1209,3,13,False,0.425147,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100097,0.3371,ML Tier 3,2.8762,3,15,True,0.446968,log_annual_income,log_total_outflow,log_card_outflow,1
C100462,0.3371,ML Tier 3,3.0197,3,8,False,0.454118,log_annual_income,log_total_outflow,count_c2c_tx,-1
C100478,0.3371,ML Tier 3,2.8515,4,10,False,0.47628,log_total_outflow,log_annual_income,tx_count,-1
C101023,0.3371,ML Tier 3,2.8459,4,10,False,0.381675,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101017,0.3371,ML Tier 3,2.8749,3,9,False,0.444709,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C102039,0.3371,ML Tier 3,2.9668,4,13,False,0.446015,log_annual_income,log_total_outflow,fraction_night_activity,1
C101790,0.3371,ML Tier 3,2.9706,3,11,False,0.488684,log_annual_income,log_total_outflow,age,-1
C100978,0.3371,ML Tier 3,2.8939,4,10,False,0.42812,log_annual_income,mean_tx_amount,log_total_outflow,-1
C102163,0.3371,ML Tier 3,2.877,4,11,False,0.446344,log_annual_income,log_total_outflow,max_tx_amount,-1
C102172,0.3371,ML Tier 3,3.089,3,13,False,0.431712,log_annual_income,count_c2c_tx,mean_tx_amount,1
C102150,0.3371,ML Tier 3,3.0538,4,11,False,0.498035,log_annual_income,count_wire_sent,log_total_outflow,-1
C100980,0.3371,ML Tier 3,2.9471,3,9,False,0.460573,log_annual_income,age,std_tx_amount,-1
C101816,0.3371,ML Tier 3,3.0321,4,14,False,0.421328,log_annual_income,log_total_outflow,count_high_risk_geo,1
C100127,0.3371,ML Tier 3,3.0489,4,11,False,0.442235,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100681,0.3371,ML Tier 3,2.9985,3,13,False,0.55074,log_annual_income,log_total_outflow,log_pix_outflow,1
C100757,0.3371,ML Tier 3,3.0347,3,12,True,0.451455,log_annual_income,log_total_outflow,log_card_outflow,1
C101514,0.3371,ML Tier 3,2.8518,3,14,False,0.402679,log_total_outflow,log_annual_income,mean_merchant_chargeback,1
C101456,0.3371,ML Tier 3,3.0806,3,14,False,0.416118,log_annual_income,log_total_outflow,fraction_weekend_activity,1
C100663,0.3371,ML Tier 3,2.8405,1,12,False,0.406779,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102076,0.3371,ML Tier 3,2.9495,1,9,False,0.396077,log_annual_income,count_wire_sent,log_total_outflow,-1
C100262,0.3371,ML Tier 3,2.8582,3,15,False,0.480438,log_total_outflow,count_anon_events,log_annual_income,1
C102285,0.3371,ML Tier 3,2.947,4,17,False,0.418741,log_total_outflow,log_annual_income,distinct_active_days,1
C102476,0.3371,ML Tier 3,2.972,3,10,False,0.438241,log_annual_income,log_total_outflow,max_tx_amount,-1
C100779,0.3371,ML Tier 3,2.8945,3,13,False,0.468035,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C101190,0.3371,ML Tier 3,3.0758,4,14,False,0.406422,log_annual_income,log_total_outflow,max_tx_amount,1
C100382,0.3371,ML Tier 3,3.007,3,11,False,0.462244,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100370,0.3371,ML Tier 3,3.1036,4,16,False,0.400982,log_total_outflow,log_pix_outflow,log_annual_income,1
C100588,0.3371,ML Tier 3,2.9733,4,9,False,0.405691,log_total_outflow,log_annual_income,mean_tx_amount,-1
C101072,0.3371,ML Tier 3,2.9839,3,10,False,0.397803,log_annual_income,log_card_outflow,count_c2c_tx,-1
C101736,0.3371,ML Tier 3,2.8101,3,14,False,0.435193,log_total_outflow,log_annual_income,mean_tx_amount,1
C101743,0.3371,ML Tier 3,2.8824,3,13,False,0.489405,log_annual_income,log_total_outflow,max_tx_amount,1
C100386,0.3371,ML Tier 3,2.8954,3,9,False,0.408331,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100389,0.3371,ML Tier 3,2.8526,3,12,False,0.445084,log_annual_income,log_total_outflow,count_c2c_tx,-1
C100416,0.3371,ML Tier 3,3.0085,3,9,False,0.454811,log_annual_income,log_total_outflow,log_card_outflow,-1
C100408,0.3371,ML Tier 3,2.8826,3,16,False,0.39613,log_annual_income,log_total_outflow,count_wire_sent,1
C100917,0.3371,ML Tier 3,2.9076,3,13,False,0.4295,log_total_outflow,log_annual_income,mean_tx_amount,1
C100906,0.3371,ML Tier 3,2.8582,3,12,False,0.421956,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101576,0.3371,ML Tier 3,3.0768,4,11,False,0.423717,log_total_outflow,log_annual_income,fraction_weekend_activity,-1
C100395,0.3371,ML Tier 3,3.0495,3,10,False,0.4706,log_total_outflow,log_annual_income,mean_merchant_chargeback,-1
C100410,0.3371,ML Tier 3,3.0853,4,12,False,0.442991,log_annual_income,max_tx_amount,fraction_high_mcc,-1
C101759,0.3371,ML Tier 3,3.1369,3,13,False,0.428784,log_annual_income,log_total_outflow,count_wire_sent,1
C102198,0.3371,ML Tier 3,2.9327,6,16,False,0.457798,log_total_outflow,log_annual_income,log_pix_outflow,1
C102111,0.3371,ML Tier 3,2.8142,3,14,True,0.507132,log_annual_income,log_total_outflow,count_anon_events,1
C100549,0.3371,ML Tier 3,3.1214,3,13,False,0.47792,log_annual_income,log_total_outflow,fraction_night_activity,1
C101297,0.3371,ML Tier 3,3.0799,3,12,False,0.413064,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101096,0.3371,ML Tier 3,2.8512,2,11,False,0.519795,log_total_outflow,log_annual_income,mean_tx_amount,-1
C102262,0.3371,ML Tier 3,2.888,4,12,False,0.400185,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C100250,0.3371,ML Tier 3,2.9634,3,12,False,0.393489,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101629,0.3371,ML Tier 3,2.9582,3,16,False,0.396438,log_annual_income,log_total_outflow,log_card_outflow,1
C100856,0.3371,ML Tier 3,2.9019,3,8,False,0.414681,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100861,0.3371,ML Tier 3,2.9772,3,12,False,0.508759,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100589,0.3371,ML Tier 3,3.0757,3,15,False,0.41303,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100371,0.3371,ML Tier 3,3.0841,3,5,False,0.525739,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102226,0.3371,ML Tier 3,2.935,4,14,False,0.384658,log_total_outflow,log_annual_income,tx_count,1
C101120,0.3371,ML Tier 3,2.9691,3,11,False,0.411262,log_total_outflow,log_pix_outflow,log_annual_income,-1
C101108,0.3371,ML Tier 3,3.0661,4,12,False,0.386631,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101074,0.3371,ML Tier 3,2.8088,3,18,False,0.407488,log_annual_income,max_tx_amount,mean_tx_amount,1
C101068,0.3371,ML Tier 3,2.9337,6,18,False,0.472273,log_annual_income,log_total_outflow,std_tx_amount,1
C100817,0.3371,ML Tier 3,3.0087,3,13,False,0.477565,log_annual_income,log_total_outflow,log_card_outflow,1
C102065,0.3371,ML Tier 3,2.8518,4,14,False,0.46595,log_annual_income,log_total_outflow,max_tx_amount,1
C100610,0.3371,ML Tier 3,3.0562,3,15,False,0.43758,log_total_outflow,log_annual_income,count_high_chargeback_merchants,1
C100146,0.3371,ML Tier 3,2.8994,3,12,False,0.405083,log_annual_income,count_wire_sent,mean_merchant_chargeback,-1
C101354,0.3371,ML Tier 3,3.1235,4,13,False,0.43554,log_annual_income,mean_merchant_chargeback,max_tx_amount,1
C101318,0.3371,ML Tier 3,2.9665,3,10,False,0.44127,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102379,0.3371,ML Tier 3,3.0365,3,14,False,0.465124,log_total_outflow,log_annual_income,std_tx_amount,1
C101692,0.3371,ML Tier 3,2.8143,4,13,False,0.453315,log_annual_income,age,mean_tx_amount,1
C101136,0.3371,ML Tier 3,2.8471,3,15,False,0.458888,log_annual_income,log_total_outflow,mean_tx_amount,1
C100136,0.3371,ML Tier 3,3.0956,4,15,False,0.49517,log_total_outflow,log_annual_income,iforest_anomaly_score,1
C100143,0.3371,ML Tier 3,2.8764,3,7,False,0.518261,log_annual_income,mean_tx_amount,log_total_outflow,-1
C101259,0.3371,ML Tier 3,3.1239,4,7,False,0.467635,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100244,0.3371,ML Tier 3,2.8392,3,15,False,0.448094,log_annual_income,log_total_outflow,count_wire_sent,1
C101706,0.3371,ML Tier 3,2.9133,4,11,False,0.507474,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101029,0.3371,ML Tier 3,3.0344,3,15,False,0.42515,log_annual_income,log_total_outflow,max_tx_amount,1
C101902,0.3371,ML Tier 3,3.1144,3,16,False,0.54804,log_annual_income,log_total_outflow,count_anon_events,1
C100567,0.3371,ML Tier 3,3.1232,3,11,False,0.431973,log_annual_income,log_total_outflow,std_tx_amount,-1
C101886,0.3371,ML Tier 3,2.8064,3,17,False,0.476398,log_annual_income,log_total_outflow,age,1
C100175,0.3371,ML Tier 3,3.0681,3,11,False,0.468878,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C100181,0.3371,ML Tier 3,3.1089,4,10,False,0.437567,log_total_outflow,log_annual_income,std_tx_amount,-1
C102375,0.3371,ML Tier 3,3.0638,1,14,False,0.406,log_annual_income,log_total_outflow,tx_count,1
C100191,0.3371,ML Tier 3,2.8918,3,11,False,0.389886,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101537,0.3371,ML Tier 3,2.8568,4,11,False,0.424533,log_total_outflow,log_annual_income,std_tx_amount,-1
C101568,0.3371,ML Tier 3,2.8808,3,12,False,0.451361,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C100475,0.3371,ML Tier 3,2.8568,3,9,False,0.44031,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100426,0.3371,ML Tier 3,2.8569,3,14,False,0.417719,log_total_outflow,log_annual_income,log_wire_outflow,1
C100199,0.3371,ML Tier 3,2.9685,3,14,False,0.427718,log_annual_income,log_total_outflow,count_c2c_tx,1
C100220,0.3371,ML Tier 3,2.8167,3,11,False,0.429724,log_total_outflow,log_annual_income,mean_tx_amount,-1
C101290,0.3371,ML Tier 3,3.0291,3,11,False,0.397101,log_annual_income,log_total_outflow,max_tx_amount,-1
C100945,0.3371,ML Tier 3,3.0338,4,11,False,0.381464,log_annual_income,log_total_outflow,log_pix_in,-1
C102192,0.3371,ML Tier 3,2.9224,3,10,False,0.4004,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101555,0.3371,ML Tier 3,2.9422,3,12,False,0.374781,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102364,0.3371,ML Tier 3,2.8203,4,15,False,0.494439,log_annual_income,log_total_outflow,age,1
C100939,0.3371,ML Tier 3,3.1149,4,10,False,0.51739,log_total_outflow,log_annual_income,age,-1
C100942,0.3371,ML Tier 3,2.9971,3,13,False,0.40855,log_total_outflow,log_annual_income,log_pix_outflow,1
C100944,0.3371,ML Tier 3,3.0721,4,10,False,0.458157,log_annual_income,log_total_outflow,log_pix_in,-1
C101162,0.3371,ML Tier 3,2.9865,3,9,False,0.381195,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102267,0.3371,ML Tier 3,2.9821,3,11,False,0.514978,log_total_outflow,log_annual_income,fraction_night_activity,-1
C100289,0.3371,ML Tier 3,2.82,3,10,False,0.437435,log_annual_income,max_tx_amount,count_c2c_tx,-1
C101637,0.3371,ML Tier 3,3.0344,3,16,False,0.588288,log_total_outflow,log_annual_income,mean_tx_amount,1
C101671,0.3371,ML Tier 3,2.8495,4,13,False,0.437847,log_annual_income,log_total_outflow,log_wire_outflow,1
