customer_id,triggered_rules,total_score,escalation_band,hard_alert_flag
C102284,R02_LOW|R03_LOW|R05_TOR|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101925,R02_LOW|R03_LOW|R05_VPN|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101539,R02_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100499,R02_LOW|R03_HIGH|R05_VPN|R11|R18|R20,10,Tier 1 — SAR immediate,False
C101857,R02_LOW|R03_HIGH|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100682,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102329,R02_LOW|R03_HIGH|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102155,R02_LOW|R03_LOW|R04|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100473,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101891,R02_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102068,R02_LOW|R03_LOW|R05_TOR|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102031,R03_HIGH|R04|R11|R18|R20,10,Tier 1 — SAR immediate,False
C100289,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101306,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100241,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100676,R03_HIGH|R04|R10|R11|R20,10,Tier 1 — SAR immediate,False
C100532,R03_HIGH|R05_TOR|R10|R19|R20,10,Tier 1 — SAR immediate,False
C100395,R03_HIGH|R05_VPN|R10|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101083,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101076,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101070,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102409,R03_HIGH|R04|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101104,R03_HIGH|R07|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101251,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101862,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102109,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100648,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100483,R03_HIGH|R04|R05_VPN|R17|R20,10,Tier 1 — SAR immediate,False
C101413,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100111,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101318,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100789,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101590,R03_HIGH|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101895,R03_HIGH|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100607,R03_HIGH|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101072,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100539,R03_HIGH|R04|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102002,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100910,R03_HIGH|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C102192,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102476,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101368,R03_HIGH|R04|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101992,R03_HIGH|R04|R10|R11|R20,10,Tier 1 — SAR immediate,False
C101883,R03_LOW|R10|R11|R15|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100926,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100025,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100466,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101188,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101946,R03_LOW|R05_VPN|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101505,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101787,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100420,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102312,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101872,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100147,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102413,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101673,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100060,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102061,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100822,R03_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C102101,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101814,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102185,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100881,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100156,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101871,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101291,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100110,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101280,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101087,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102051,R03_LOW|R05_VPN|R10|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100894,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100317,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100256,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101847,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100865,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101983,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102071,R03_LOW|R04|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100872,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100288,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101893,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101200,R03_LOW|R09|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100293,R03_LOW|R04|R07|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101481,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100428,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101317,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102456,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101988,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101179,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102393,R03_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100807,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100631,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101757,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100376,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101148,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101151,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102119,R03_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100171,R03_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101127,R03_LOW|R04|R05_TOR|R11|R20,10,Tier 1 — SAR immediate,False
C101485,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100977,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101213,R03_LOW|R04|R10|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101812,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100587,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102177,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101211,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101232,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100291,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100577,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100023,R03_LOW|R05_VPN|R10|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101119,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101700,R03_LOW|R05_VPN|R06|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102113,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100574,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101939,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100358,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102469,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101140,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102186,R03_LOW|R06|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101181,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101730,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100061,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101360,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102451,R03_LOW|R04|R05_VPN|R10|R11|R20,10,Tier 1 — SAR immediate,False
C100515,R03_LOW|R05_TOR|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101640,R03_LOW|R04|R05_VPN|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101221,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102190,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101513,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101734,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102314,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100782,R03_LOW|R04|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101474,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101156,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102338,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102405,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100810,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100660,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100517,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100647,R03_LOW|R05_VPN|R11|R15|R19|R20,10,Tier 1 — SAR immediate,False
C102008,R03_LOW|R04|R05_TOR|R11|R20,10,Tier 1 — SAR immediate,False
C101356,R03_LOW|R04|R05_VPN|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100417,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102466,R03_LOW|R05_VPN|R10|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C100212,R03_LOW|R05_TOR|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101553,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101733,R03_LOW|R04|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102311,R03_LOW|R04|R05_VPN|R10|R19|R20,10,Tier 1 — SAR immediate,False
C101789,R03_LOW|R04|R05_TOR|R19|R20,10,Tier 1 — SAR immediate,False
C100141,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101680,R04|R09|R10|R11|R20,10,Tier 1 — SAR immediate,False
C100005,R04|R11|R14|R19|R20,10,Tier 1 — SAR immediate,False
C100752,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101229,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101584,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100102,R04|R10|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101455,R04|R05_TOR|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100414,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100756,R04|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100968,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101052,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101252,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100286,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101117,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102351,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102443,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100145,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100194,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C102298,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100538,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101556,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100838,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100805,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100271,R04|R05_VPN|R10|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101633,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101878,R04|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101587,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102272,R04|R09|R10|R11|R20,10,Tier 1 — SAR immediate,False
C100766,R04|R11|R15|R19|R20,10,Tier 1 — SAR immediate,False
C100651,R04|R05_VPN|R10|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101219,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100448,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101457,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100876,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100690,R04|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101896,R04|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100247,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100347,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100205,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101533,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C101526,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101327,R04|R05_TOR|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100340,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C102339,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100957,R04|R06|R10|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102149,R04|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C101989,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100107,R04|R05_VPN|R11|R19|R20,10,Tier 1 — SAR immediate,False
C100148,R05_TOR|R11|R17|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100933,R05_TOR|R06|R10|R11|R17|R20,10,Tier 1 — SAR immediate,False
C100891,R05_VPN|R06|R07|R11|R17|R20,10,Tier 1 — SAR immediate,False
C101750,R05_VPN|R11|R15|R17|R19|R20,10,Tier 1 — SAR immediate,False
C102021,R05_VPN|R06|R11|R17|R19|R20,10,Tier 1 — SAR immediate,False
C101424,R05_VPN|R10|R11|R15|R19|R20,10,Tier 1 — SAR immediate,False
C101262,R05_VPN|R06|R11|R18|R19|R20,10,Tier 1 — SAR immediate,False
C100442,R01|R02_LOW|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101496,R01|R06|R11|R18|R20,9,Tier 2 — SAR standard window,False
C101662,R02_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C101875,R02_HIGH|R03_LOW|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100758,R02_HIGH|R03_LOW|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101218,R02_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C100470,R02_LOW|R03_LOW|R11|R17|R18|R19|R20,9,Tier 2 — SAR standard window,False
C101574,R02_LOW|R03_HIGH|R04|R17|R20,9,Tier 2 — SAR standard window,False
C101157,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101603,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102129,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101806,R02_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102331,R02_LOW|R03_LOW|R04|R10|R11|R20,9,Tier 2 — SAR standard window,False
C101687,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102157,R02_LOW|R03_LOW|R04|R11|R18|R20,9,Tier 2 — SAR standard window,False
C102293,R02_LOW|R03_LOW|R04|R06|R17|R20,9,Tier 2 — SAR standard window,False
C101507,R02_LOW|R03_LOW|R11|R17|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100793,R02_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100441,R02_LOW|R03_HIGH|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100046,R02_LOW|R03_LOW|R05_VPN|R10|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100609,R02_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100235,R02_LOW|R03_HIGH|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101441,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102019,R02_LOW|R05_TOR|R10|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100738,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102030,R02_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C100901,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100516,R02_LOW|R05_TOR|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100970,R02_LOW|R11|R15|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100020,R02_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101480,R02_LOW|R03_LOW|R05_VPN|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101437,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100480,R02_LOW|R03_LOW|R05_TOR|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100991,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101369,R02_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101310,R02_LOW|R03_LOW|R05_VPN|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100216,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102438,R02_LOW|R03_LOW|R05_VPN|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101275,R02_LOW|R03_LOW|R11|R17|R18|R19|R20,9,Tier 2 — SAR standard window,False
C102368,R02_LOW|R03_HIGH|R10|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102327,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101412,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100627,R02_LOW|R04|R06|R11|R20,9,Tier 2 — SAR standard window,False
C102436,R02_LOW|R03_HIGH|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100402,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100007,R02_LOW|R05_VPN|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102024,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102196,R02_LOW|R03_LOW|R06|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101558,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C100843,R02_LOW|R04|R10|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100049,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100440,R02_LOW|R03_LOW|R04|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100730,R02_LOW|R11|R15|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100588,R02_LOW|R03_HIGH|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101947,R02_LOW|R04|R05_TOR|R10|R20,9,Tier 2 — SAR standard window,False
C102062,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102092,R02_LOW|R03_LOW|R04|R05_TOR|R20,9,Tier 2 — SAR standard window,False
C100190,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102103,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101286,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100915,R02_LOW|R04|R05_VPN|R11|R20,9,Tier 2 — SAR standard window,False
C100581,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101828,R02_LOW|R03_LOW|R04|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101954,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100306,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101092,R02_LOW|R03_LOW|R04|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101690,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C102042,R02_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100819,R02_LOW|R04|R10|R11|R17|R20,9,Tier 2 — SAR standard window,False
C102075,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100949,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C102412,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101970,R03_HIGH|R05_VPN|R11|R18|R20,9,Tier 2 — SAR standard window,False
C101017,R03_HIGH|R04|R19|R20,9,Tier 2 — SAR standard window,False
C101716,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101161,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101493,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100416,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C100386,R03_HIGH|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C101353,R03_HIGH|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101118,R03_HIGH|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C100008,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101239,R03_HIGH|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C100857,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101162,R03_HIGH|R05_VPN|R11|R17|R20,9,Tier 2 — SAR standard window,False
C101255,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C101948,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101676,R03_HIGH|R10|R11|R19|R20,9,Tier 2 — SAR standard window,False
C100980,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100331,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100491,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100512,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102202,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101279,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101060,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100121,R03_HIGH|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101820,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100594,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C101339,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C101063,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101962,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100637,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101452,R03_HIGH|R05_TOR|R11|R20,9,Tier 2 — SAR standard window,False
C101051,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100555,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C101332,R03_HIGH|R04|R11|R20,9,Tier 2 — SAR standard window,False
C101150,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102261,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C100475,R03_HIGH|R11|R18|R19|R20,9,Tier 2 — SAR standard window,False
C102243,R03_HIGH|R11|R17|R19|R20,9,Tier 2 — SAR standard window,False
C102487,R03_LOW|R04|R11|R19|R20,9,Tier 2 — SAR standard window,False
